"Item Number","Item Description","Qty 1","UPC","On Order Qty","Department Name","","","","","","","","","","","","","","","",""
"107","SEEK HARD COVER 40 SHT","38","0859191000135","0","Books","","","","","","","","","","","","","","","",""
"192","OLD IRON BLUE & MIGHTY DREAD","15","9879769530621","0","Books","","","","","","","","","","","","","","","",""
"193","Bite In 1","-1","9780175663866","0","Books","","","","","","","","","","","","","","","",""
"194","Bite In 3","2","9780175663880","0","Books","","","","","","","","","","","","","","","",""
"195","Over Our Way","12","9781398307827","0","Books","","","","","","","","","","","","","","","",""
"196","The Enchanted Island","5","9780435121006","0","Books","","","","","","","","","","","","","","","",""
"197","Animal Farm","0","9780582434479","0","Books","","","","","","","","","","","","","","","",""
"198","The Sun Salutea You","5","9780333368381","0","Books","","","","","","","","","","","","","","","",""
"199","Come back old iron Blue","8","0096761028728","0","Books","","","","","","","","","","","","","","","",""
"200","TALES FRM SHAKESPEARE","11","9781405865227","0","Books","","","","","","","","","","","","","","","",""
"201","OF MICE & MEN","6","9780141396033","0","Books","","","","","","","","","","","","","","","",""
"202","CLOUDS IN MY SKY","1","9780582258723","0","Books","","","","","","","","","","","","","","","",""
"203","Humming-Bird Tree","1","9781405024686","0","Books","","","","","","","","","","","","","","","",""
"204","Oliver Twist","0","9781405884532","0","Books","","","","","","","","","","","","","","","",""
"205","PETER OF MOUNT EPHRAIM","1","","0","Books","","","","","","","","","","","","","","","",""
"206","Aunt Jen","0","9780435910129","0","Books","","","","","","","","","","","","","","","",""
"80","LITTLE STAR COLOURING ABC  123","27","9789769579460","0","Books","","","","","","","","","","","","","","","",""
"81","LITTLE STAR WE LOVE TO COLOUR","40","9789769579446","0","Books","","","","","","","","","","","","","","","",""
"82","BIG AND EASY COLOURING BOOK","0","9781782701149","0","Books","","","","","","","","","","","","","","","",""
"83","Grade 3 Integrated Lang Art WKBK 3","-6","9789769536623","0","Books","","","","","","","","","","","","","","","",""
"84","Grade 3 Integ Practice Paper WKBK 3","0","9789769536647","0","Books","","","","","","","","","","","","","","","",""
"85","GRAMMER PUPIL BOOK 8","0","9781844144167","0","Books","","","","","","","","","","","","","","","",""
"86","SHEET PROCTECTORS {STIDMARK}","-1","7453015121292","0","Books","","","","","","","","","","","","","","","",""
"87","SHEET PROCTECTORS {STIDMARK}","0","","0","Books","","","","","","","","","","","","","","","",""
"88","JOLLY PHONICS PUPIL  BK1","8","9781844141777","0","Books","","","","","","","","","","","","","","","",""
"89","Playing With Sound Part 2","6","9789768010957","0","Books","","","","","","","","","","","","","","","",""
"90","Playing With Sound Part 1","2","9789768010940","0","Books","","","","","","","","","","","","","","","",""
"91","CARLONG Reasoning and Problem Solving","3","9789766380069","0","Books","","","","","","","","","","","","","","","",""
"92","Skill- Building","0","9789768010759","0","Books","","","","","","","","","","","","","","","",""
"93","Integrated Studies Workbook","2","0895914001546","0","Books","","","","","","","","","","","","","","","",""
"443","SPARK 2 PEN ASSORTED","32","8901069667833","0","Stationery","","","","","","","","","","","","","","","",""
"470","0.5 LEADS","0","7453015137248","0","Stationery","","","","","","","","","","","","","","","",""
"497","Elmers Washable Clear Glue","0","0026000003056","0","Stationery","","","","","","","","","","","","","","","",""
"524","chalk white","12","","0","Stationery","","","","","","","","","","","","","","","",""
"551","ART SMOCK LARGE","16","0042229251085","0","Stationery","","","","","","","","","","","","","","","",""
"578","ENVELOPE #10 WHITE","692","","0","Stationery","","","","","","","","","","","","","","","",""
"605","CALCULATOR RIBBON","12","","0","Stationery","","","","","","","","","","","","","","","",""
"632","MASKIN BLUE TAPE 2''","5","0051115036835","0","Stationery","","","","","","","","","","","","","","","",""
"659","BRISTOL NEON PAPER","759","","0","Stationery","","","","","","","","","","","","","","","",""
"686","Cartridge Paper Neon Colour","-446","","0","Stationery","","","","","","","","","","","","","","","",""
"713","BLANK 100 PK","-172","","0","Stationery","","","","","","","","","","","","","","","",""
"740","KHAKI PANTS SIZE 14","0","","0","Uniform","","","","","","","","","","","","","","","",""
"767","3D FOAMY FIGURES 5-TYPE","35","7453078530123","0","CRAFT","","","","","","","","","","","","","","","",""
"794","PEACE","0","7453015136333","0","CRAFT","","","","","","","","","","","","","","","",""
"444","FOAM L\S SHEET","-168","7453015132038","0","Stationery","","","","","","","","","","","","","","","",""
"471","PAPER CLIP","-2","0042491999111","0","Stationery","","","","","","","","","","","","","","","",""
"498","Pattex 225g","-5","7501199423739","0","Stationery","","","","","","","","","","","","","","","",""
"525","Chalk coloured","9","","0","Stationery","","","","","","","","","","","","","","","",""
"552","Smock Small","0","0042229251061","0","Stationery","","","","","","","","","","","","","","","",""
"579","Envelope #10 Window","737","","0","Stationery","","","","","","","","","","","","","","","",""
"606","PENTEL EENERGEL PEN BLUE","0","0072512235461","0","Stationery","","","","","","","","","","","","","","","",""
"633","KIDS SCISSORS","0","0697117633117","0","Stationery","","","","","","","","","","","","","","","",""
"660","PARCHEMENT PAPER {THICK}","123","","0","Stationery","","","","","","","","","","","","","","","",""
"687","KNOW OUR SHAPES","0","9780545196406","0","Stationery","","","","","","","","","","","","","","","",""
"714","BLANK 50 PK","-191","","0","Stationery","","","","","","","","","","","","","","","",""
"741","KHAKI PANTS SIZE 18","1","","0","Uniform","","","","","","","","","","","","","","","",""
"768","FLOWERS GLITTER","1","7453078530116","0","CRAFT","","","","","","","","","","","","","","","",""
"795","GLITTER ASSORTER 9","2","8770868790123","0","CRAFT","","","","","","","","","","","","","","","",""
"819","LIZARD ASSORTED","0","7453038474146","0","CRAFT","","","","","","","","","","","","","","","",""
"371","Caribbean Infant Reader 3B","0","9780602269647","0","Books","","","","","","","","","","","","","","","",""
"372","JOLLY PHONICS WORKBOOK 4","2","9781870946544","0","Books","","","","","","","","","","","","","","","",""
"373","EARLY BIRD READING SKILLS AGE 4","6","9780230428867","0","Books","","","","","","","","","","","","","","","",""
"374","Early Bird  NUMERACY  SKILLS Age 3","7","9780230428850","0","Books","","","","","","","","","","","","","","","",""
"375","Early Bird  NUMERACY  SKILLS Age 4","7","9780230428898","0","Books","","","","","","","","","","","","","","","",""
"376","Early Bird NUMERACY  SKILLS Age 5","5","9780230428942","0","Books","","","","","","","","","","","","","","","",""
"377","Early Bird WRITING SKILLS 4","4","9780230428874","0","Books","","","","","","","","","","","","","","","",""
"378","Early Bird WRITING SKILLS 3","7","9780230428843","0","Books","","","","","","","","","","","","","","","",""
"379","Early Bird WRITING SKILLS 5","5","9780230428928","0","Books","","","","","","","","","","","","","","","",""
"380","Marks Record","-1","0877521000839","0","Stationery","","","","","","","","","","","","","","","",""
"381","Register {Secoundary}","27","0877521000822","0","Books","","","","","","","","","","","","","","","",""
"382","OxfORD Mathematics for the Caribbean Skills Workbook 1","0","9780198425724","0","Books","","","","","","","","","","","","","","","",""
"383","CSEC INTEGRATED SCIENCE","0","9780198413820","0","Books","","","","","","","","","","","","","","","",""
"384","CSEC ENGLISH LANGUAGE PAPER 1","7","9789768251510","0","Books","","","","","","","","","","","","","","","",""
"445","Glossy cover one side","89","4006381111164","0","Stationery","","","","","","","","","","","","","","","",""
"472","PAPER MATE CORRECTIONAL Liquid Bottle","32","8854556000180","0","Stationery","","","","","","","","","","","","","","","",""
"499","LARGE ELMER'S GLUE","-3","0026000013246","0","Stationery","","","","","","","","","","","","","","","",""
"526","BOOK WRAPPER ASSORTED","-325","","0","Stationery","","","","","","","","","","","","","","","",""
"553","Crayons Jumbo #8","23","0071662003890","0","Stationery","","","","","","","","","","","","","","","",""
"580","Envelope # 8 White /brown","4705","","0","Stationery","","","","","","","","","","","","","","","",""
"607","SCRATCH PAD LARG","0","","0","Stationery","","","","","","","","","","","","","","","",""
"634","BOX CUTTER","2","7453015122640","0","Stationery","","","","","","","","","","","","","","","",""
"661","Glitter twin pocket folder","3","0011491061463","0","Stationery","","","","","","","","","","","","","","","",""
"688","NUMBERS 1-10","0","9780545196413","0","Stationery","","","","","","","","","","","","","","","",""
"715","Metre stick","7","0026487775903","0","Stationery","","","","","","","","","","","","","","","",""
"742","KHAKI PANTS 16","0","","0","Uniform","","","","","","","","","","","","","","","",""
"769","POM POM GLITTER","11","6915623961277","0","CRAFT","","","","","","","","","","","","","","","",""
"796","TRANSPORTATION","5","7453078513195","0","CRAFT","","","","","","","","","","","","","","","",""
"446","ID SRING WITH HOOK","-3","7453015145458","0","Stationery","","","","","","","","","","","","","","","",""
"473","Sticky Note 3 x 3  green","0","7453015140477","0","Stationery","","","","","","","","","","","","","","","",""
"500","UHU STICK GLUE 21G","0","0648234996494","0","Stationery","","","","","","","","","","","","","","","",""
"527","WILL Form","28","0751991620738","0","Stationery","","","","","","","","","","","","","","","",""
"554","Crayola Crayons 24pk","-14","0071662000240","0","Stationery","","","","","","","","","","","","","","","",""
"581","FOLDER SHEETS 50 PK","23","","0","Stationery","","","","","","","","","","","","","","","",""
"608","SPIRAL 1 1/2''","73","","0","Stationery","","","","","","","","","","","","","","","",""
"635","STUDMARK No.10 MINI STAPLER","0","3154140403003","0","Stationery","","","","","","","","","","","","","","","",""
"662","INACOPIA L/S PAPER","152","0802839402372","0","Stationery","","","","","","","","","","","","","","","",""
"689","DAY OF THE WEEK CHARTS","0","9780545196376","0","Stationery","","","","","","","","","","","","","","","",""
"716","ATTENDANCE BOOK SMALL","4","0877521000709","0","Stationery","","","","","","","","","","","","","","","",""
"743","KHAKI PANTS SIZE 4","4","","0","Uniform","","","","","","","","","","","","","","","",""
"770","FOAM BALL 98MM 4PK","0","7453038489959","0","CRAFT","","","","","","","","","","","","","","","",""
"797","STICKERS ASSORTED","0","8770868700153","0","CRAFT","","","","","","","","","","","","","","","",""
"164","NEW PRIMARY S/S  GRADE 6","19","9789769607453","0","Books","","","","","","","","","","","","","","","",""
"165","CARLONG PRACTICE PAPERS MATHS PEP","-6","9789766382322","0","Books","","","","","","","","","","","","","","","",""
"166","Mathematics Performance Task 6","-5","9789769629110","0","Books","","","","","","","","","","","","","","","",""
"167","GRADE 6  NEW INTE SCIENCE WORKBOOK PEP","18","9789768237859","0","Books","","","","","","","","","","","","","","","",""
"168","GRADE 6 NEW INTEGRATED MATHEMATICS WORKBOOK PEP","23","9789768237842","0","Books","","","","","","","","","","","","","","","",""
"169","Cheetah Practice Ability Test","-1","9781732836907","0","Books","","","","","","","","","","","","","","","",""
"170","Cheetah Math Practice","-1","9781732836921","0","Books","","","","","","","","","","","","","","","",""
"171","MISSION SCIENCE STUDENT BOOK 6","19","9781380012777","0","Books","","","","","","","","","","","","","","","",""
"172","CRITICAL THINKING BK 6","40","9789768237866","0","Books","","","","","","","","","","","","","","","",""
"173","HOW SMART ARE YOU","8","9789766381783","0","Books","","","","","","","","","","","","","","","",""
"174","New Junior  English Revised","-1","9781408282595","0","Books","","","","","","","","","","","","","","","",""
"175","New FIRST AID IN ENGLISH","0","9781471859984","0","Books","","","","","","","","","","","","","","","",""
"176","FIRST AID IN MATHS","14","9781444193794","0","Books","","","","","","","","","","","","","","","",""
"177","Active English for Success Course Book 6","6","9789814811910","0","Books","","","","","","","","","","","","","","","",""
"427","CASH 3 TO A PAGE RECEIPT BOOK","-13","7453015104240","0","Stationery","","","","","","","","","","","","","","","",""
"428","GLUE STICK LARGE","1","7453015139747","0","Stationery","","","","","","","","","","","","","","","",""
"429","4 COLOUR PEN","7","6930126705166","0","Stationery","","","","","","","","","","","","","","","",""
"430","CLEAR FRONT REPORT COVER","3","7453015137354","0","Stationery","","","","","","","","","","","","","","","",""
"431","Papermate Pens","9","0041540333111","0","Stationery","","","","","","","","","","","","","","","",""
"432","GLITTER FOAM SHEET LARGE","605","7453015135879","0","Stationery","","","","","","","","","","","","","","","",""
