SKU,Item Number,Item Description,Qty,Price,Department Name,Category,Item Type,Store
2000,763,FOAM LETTERS,0,$910.00 ,CRAFT,,,Old Harbour Books & Stationary
2001,790,FELT FLOWERS,3,"$4,203.00 ",Stationery,,,Old Harbour Books & Stationary
2002,817,Digestive System,0,"$4,863.00 ",CRAFT,,,Old Harbour Books & Stationary
2003,845,MAGNECTIC TAPE 95cm,1,$619.00 ,CRAFT,,,Old Harbour Books & Stationary
2004,850,NUMBER LINE BOARD,1,"$1,228.00 ",Stationery,,,Old Harbour Books & Stationary
2005,877,First Steps in Science - Activity Book Year 4,3,"$4,722.00 ",Old Stock,,,Old Harbour Books & Stationary
2006,904,SWING INTO ENGLISH BOOKS 3,0,"$1,777.00 ",Old Stock,,,Old Harbour Books & Stationary
2007,931,110 ENGLISH LANGUAGE,3,$344.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2008,948,A NARROW ESCAPE Rdr D,2,"$4,728.00 ",Books,,,Old Harbour Books & Stationary
2009,957,BRIGHT SPARK WKBK 6,19,"$1,211.00 ",Books,,,Old Harbour Books & Stationary
2010,964,CONCEPT MATHS GR 1,7,"$4,405.00 ",Books,,,Old Harbour Books & Stationary
2011,969,Paint Brush # 4 -5 R/F,31,"$1,215.00 ",Stationery,,,Old Harbour Books & Stationary
2012,985,PENTEL EENERGEL PEN,15,"$1,775.00 ",Stationery,,,Old Harbour Books & Stationary
2013,990,GLITTER FOAMY FIGURES,1,"$4,630.00 ",Stationery,,,Old Harbour Books & Stationary
2014,995,CLEAR FRONT REPORT,5,"$2,806.00 ",Stationery,,,Old Harbour Books & Stationary
2015,846,CONSTRUCTION PAPER {FORCE},2,"$2,538.00 ",CRAFT,,,Old Harbour Books & Stationary
2016,851,BINDING 50 PAGES,232,$651.00 ,SERVICE,,,Old Harbour Books & Stationary
2017,878,FIRST STEPS IN SCIENCE ACTIVITY BOOK YEAR 5,1,"$2,685.00 ",Old Stock,,,Old Harbour Books & Stationary
2018,905,SWING INTO ENGLISH BOOKS 1,0,"$4,981.00 ",Old Stock,,,Old Harbour Books & Stationary
2019,932,COMPOSIT & COMPREHENSION BK4,1,"$2,139.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2020,949,GRADE 3 PHONICS STEPS TO PEP,16,"$2,841.00 ",Books,,,Old Harbour Books & Stationary
2021,958,ARROW 3/8'' STAPLES,0,$818.00 ,Stationery,,,Old Harbour Books & Stationary
2022,970,Paint Brush # 2 -3,5,"$3,890.00 ",Stationery,,,Old Harbour Books & Stationary
2023,986,PENTEL EENERGEL PEN black,18,"$1,090.00 ",Stationery,,,Old Harbour Books & Stationary
2024,991,FOAM FLOWERS,0,$370.00 ,Stationery,,,Old Harbour Books & Stationary
2025,996,foam clock,0,"$4,037.00 ",Stationery,,,Old Harbour Books & Stationary
2026,997,folder sheets 50,21,"$1,889.00 ",Stationery,,,Old Harbour Books & Stationary
2027,385,LIBERTIES LOST,1,"$4,373.00 ",Books,,,Old Harbour Books & Stationary
2028,386,CAPE ECONOMICS UNIT 1,2,$960.00 ,Books,,,Old Harbour Books & Stationary
2029,387,ECONOMICS FOR CSEC,1,"$1,325.00 ",Books,,,Old Harbour Books & Stationary
2030,388,CSEC CARIBBEAN HISTORY STUDY GUIDE,2,"$1,767.00 ",Books,,,Old Harbour Books & Stationary
2031,389,A COMPREHENSIVE ENG COURSE BK2,0,"$3,251.00 ",Books,,,Old Harbour Books & Stationary
2032,390,SEASIDE BIBLE FOR CHILDREN,0,"$3,438.00 ",Books,,,Old Harbour Books & Stationary
2033,391,Seventh-day Adventist Hymnal { SMALL},1,"$1,102.00 ",Books,,,Old Harbour Books & Stationary
2034,392,Seventh-day Adventist Hymnal {LARGE},1,"$1,126.00 ",Books,,,Old Harbour Books & Stationary
2035,393,Caribbean School Hymn Book,8,"$3,145.00 ",Books,,,Old Harbour Books & Stationary
2036,394,RECEIPT WITH CARBON,29,"$2,795.00 ",Stationery,,,Old Harbour Books & Stationary
2037,395,MARKER {MARK -4- ALL,18,$388.00 ,Stationery,,,Old Harbour Books & Stationary
2038,396,STUDMARK GLUE STICK,219,"$2,939.00 ",Stationery,,,Old Harbour Books & Stationary
2039,397,STABILO Markers - WhiteBoard,55,$861.00 ,Stationery,,,Old Harbour Books & Stationary
2040,398,EXPO MARKERS ASSORTED COLOURS,20,"$2,179.00 ",Stationery,,,Old Harbour Books & Stationary
2041,820,LETTERS MEDIUM,2,"$4,421.00 ",CRAFT,,,Old Harbour Books & Stationary
2042,852,CRACK AND PEEL,42,"$1,737.00 ",Stationery,,,Old Harbour Books & Stationary
2043,879,HODDER BK4,2,"$4,763.00 ",Old Stock,,,Old Harbour Books & Stationary
2044,906,ENGLISH FOR LIFE BOOK 2,0,"$3,972.00 ",Old Stock,,,Old Harbour Books & Stationary
2045,933,Gateway to Leteracy Literacy Skills,5,"$3,519.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2046,950,JOLLY PHONICS PUPIL B3,14,"$4,617.00 ",CRAFT,,,Old Harbour Books & Stationary
2047,959,ARROW 1/4'' STAPLES,0,"$2,949.00 ",Stationery,,,Old Harbour Books & Stationary
2048,971,Paint Brush #1 R/F,1,"$1,987.00 ",Stationery,,,Old Harbour Books & Stationary
2049,987,Rubber Bands Good Friensd,7,"$1,901.00 ",Stationery,,,Old Harbour Books & Stationary
2050,992,HEARTS,3,"$4,588.00 ",Stationery,,,Old Harbour Books & Stationary
2051,998,colour pencils studmark,3,"$1,183.00 ",Stationery,,,Old Harbour Books & Stationary
2052,1009,KHAKI SHIRT 8,7,"$2,948.00 ",Uniform,,,Old Harbour Books & Stationary
2053,821,30Pcs Pipe cleaner,0,"$3,525.00 ",CRAFT,,,Old Harbour Books & Stationary
2054,853,Machine Roll 2 1/4x150 ply,0,"$1,736.00 ",SERVICE,,,Old Harbour Books & Stationary
2055,880,Smart Speller Book 1 - An Integrated Approach,5,"$4,601.00 ",Old Stock,,,Old Harbour Books & Stationary
2056,907,GSAT MACMILLAN ENGLISH,0,"$1,827.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2057,934,LIVE LANGUAGE BOOK 2,19,"$1,140.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2058,951,JOLLY PHONICS PUPIL B2,8,"$1,412.00 ",Books,,,Old Harbour Books & Stationary
2059,972,MAGNET 20MM,1,"$2,166.00 ",Stationery,,,Old Harbour Books & Stationary
2060,999,ARROW BALL POINT 0.7,50,"$4,916.00 ",Stationery,,,Old Harbour Books & Stationary
2061,1010,KHAKI SHIRT SIZE 6,0,"$2,074.00 ",Uniform,,,Old Harbour Books & Stationary
2062,1027,Glitter dust Assorted,487,$854.00 ,Stationery,,,Old Harbour Books & Stationary
2063,1031,Winners H/C Book,0,"$2,381.00 ",Books,,,Old Harbour Books & Stationary
2064,1035,Mathematics Prepping For Pep GR 4,20,"$4,043.00 ",Books,,,Old Harbour Books & Stationary
2065,1058,INVOICE TRIPLICATE,1,"$4,478.00 ",Stationery,,,Old Harbour Books & Stationary
2066,1061,Paid Stamp,0,"$1,737.00 ",Stationery,,,Old Harbour Books & Stationary
2067,1088,Studmark lady bug and bee,10,"$4,643.00 ",Stationery,,,Old Harbour Books & Stationary
2068,1091,Let's Learn Our Island K2,25,"$1,605.00 ",Books,,,Old Harbour Books & Stationary
2069,1118,Bond Non-verbal Reasoning 9-10,12,"$4,995.00 ",Books,,,Old Harbour Books & Stationary
2070,1133,large print word search,0,"$2,737.00 ",Books,,,Old Harbour Books & Stationary
2071,1135,SCRAP BOOK LARGE,5,"$1,149.00 ",Stationery,,,Old Harbour Books & Stationary
2072,1138,THE YOUNG WARRIORS,3,"$3,077.00 ",Books,,,Old Harbour Books & Stationary
2073,1155,Rediscovering Mathematics 4,2,"$3,023.00 ",Books,,,Old Harbour Books & Stationary
2074,1169,Easy Approach to Skills in Geography,0,"$4,766.00 ",Books,,,Old Harbour Books & Stationary
2075,1196,note book 5x8,0,"$1,293.00 ",Stationery,,,Old Harbour Books & Stationary
2076,822,FOAM NUMBERS,1,"$3,065.00 ",CRAFT,,,Old Harbour Books & Stationary
2077,854,MACHINE ROLL 3 1/8 sheen BLACK,65,"$3,599.00 ",SERVICE,,,Old Harbour Books & Stationary
2078,881,English A for CSEC,1,$379.00 ,Old Stock,,,Old Harbour Books & Stationary
2079,908,The New Inte Numeracy wkbk 4,6,"$3,059.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2080,935,BRIGHT SPARK WKB 5,5,"$4,237.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2081,952,BIG & EASY COLOURING BOOK,0,"$3,633.00 ",Books,,,Old Harbour Books & Stationary
2082,973,MAGNET 30 MM,0,"$3,226.00 ",Stationery,,,Old Harbour Books & Stationary
2083,1000,STUDMARK RUBBER BAND,8,"$1,465.00 ",Stationery,,,Old Harbour Books & Stationary
2084,1011,KHAKI SHIRT 12,0,"$4,123.00 ",Uniform,,,Old Harbour Books & Stationary
2085,1028,Glitter dust GOLD,20,"$1,317.00 ",Stationery,,,Old Harbour Books & Stationary
2086,1032,FOLDER LEAVES 100PK,20,"$3,589.00 ",Stationery,,,Old Harbour Books & Stationary
2087,1037,snow white story,0,$248.00 ,Books,,,Old Harbour Books & Stationary
2088,823,GLITTER ASSORTED,0,$328.00 ,CRAFT,,,Old Harbour Books & Stationary
2089,855,MISSION SCIENCE WB 6,0,$584.00 ,SERVICE,,,Old Harbour Books & Stationary
2090,882,A COMPREHENSIVE ENGLISH COURSE,0,"$4,286.00 ",Old Stock,,,Old Harbour Books & Stationary
2091,909,GATEWAY TO NUMERACY SKILLS,30,$163.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2092,936,NEW INTEGRATED LITERACY WORK BOOK 4,26,$768.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2093,953,JOLLY PHONICS GRAM B3,1,"$2,983.00 ",Books,,,Old Harbour Books & Stationary
2094,974,Studmark Glitter 5pcs D/C,0,"$3,617.00 ",Stationery,,,Old Harbour Books & Stationary
2095,1001,scissor 8'' stud mark,0,"$3,154.00 ",Stationery,,,Old Harbour Books & Stationary
2096,1012,KHAKI SHIRT 18,1,"$4,050.00 ",Uniform,,,Old Harbour Books & Stationary
2097,1029,EMAIL,269,"$4,730.00 ",SERVICE,,,Old Harbour Books & Stationary
2098,1033,Rent receipt,18,"$4,101.00 ",Stationery,,,Old Harbour Books & Stationary
2099,1038,word surch large print,1,"$4,341.00 ",Stationery,,,Old Harbour Books & Stationary
2100,824,FEATHER LARGER,1,"$2,321.00 ",CRAFT,,,Old Harbour Books & Stationary
2101,856,SARGENT ART DOUGH 6,1,"$1,135.00 ",Stationery,,,Old Harbour Books & Stationary
2102,883,English for Life 1,3,"$2,095.00 ",Old Stock,,,Old Harbour Books & Stationary
2103,910,PAM AND TIM,6,"$3,974.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2104,937,BRIGHT IDEAS STUDENT BOOK 4,5,"$3,641.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2105,975,HP BLACK XL 60,1,"$4,397.00 ",Stationery,,,Old Harbour Books & Stationary
2106,1002,ChALK 12PK COLOUR,8,"$2,242.00 ",Stationery,,,Old Harbour Books & Stationary
2107,1013,WHITE BOY SHIRT 12,4,"$1,485.00 ",Uniform,,,Old Harbour Books & Stationary
2108,1039,WORD SEARCH,12,"$2,923.00 ",Books,,,Old Harbour Books & Stationary
2109,1059,CSEC Biology Study Guide,0,"$1,310.00 ",Books,,,Old Harbour Books & Stationary
2110,1062,A-Z F/S EXPANDING FOLDER,0,"$4,911.00 ",Stationery,,,Old Harbour Books & Stationary
2111,1089,Krach A4 expanding file,0,"$1,629.00 ",Stationery,,,Old Harbour Books & Stationary
2112,825,foamy glitter,0,"$2,848.00 ",CRAFT,,,Old Harbour Books & Stationary
2113,857,"SMALL INVOICE ,CASH, ORDER",6,"$2,506.00 ",SERVICE,,,Old Harbour Books & Stationary
2114,884,A COMPREHENSIVE ENG COURSE BOOK 2,0,"$1,565.00 ",Old Stock,,,Old Harbour Books & Stationary
2115,911,JPSS BRIGHT IDEAS GRADE 5 STUDENT BK,0,"$1,892.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2116,938,MODERN MATH GRADE 3,0,"$2,633.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2117,976,flex ruler 12'',9,"$2,711.00 ",Stationery,,,Old Harbour Books & Stationary
2118,1003,CKALK 12PK WHITE,2,"$3,653.00 ",Stationery,,,Old Harbour Books & Stationary
2119,1014,WHITE BOY SHIRT 10,3,"$3,924.00 ",Uniform,,,Old Harbour Books & Stationary
2120,1040,CLASSIC PRINCESS STORIES,0,$190.00 ,Books,,,Old Harbour Books & Stationary
2121,1063,Brother LC3019YXXL,0,$825.00 ,Stationery,,,Old Harbour Books & Stationary
2122,1092,Let's Learn Infant Phonics K1,1,"$1,273.00 ",Books,,,Old Harbour Books & Stationary
2123,1119,Helix Set Square 60-30,1,$781.00 ,Books,,,Old Harbour Books & Stationary
2124,826,PARTY STREAMERS,1,"$2,826.00 ",CRAFT,,,Old Harbour Books & Stationary
2125,858,Language Tree SB 6,0,$815.00 ,SERVICE,,,Old Harbour Books & Stationary
2126,885,FUNDAMENTALS OF IT TECHNOLOGY BOOK 3,2,"$3,603.00 ",Old Stock,,,Old Harbour Books & Stationary
2127,912,Multiple Choice Asst Test,4,"$1,280.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2128,939,MODERN MATH BK 5,18,"$4,282.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2129,977,RULER 12',18,$484.00 ,Stationery,,,Old Harbour Books & Stationary
2130,1004,HP XL 664 black,1,"$4,412.00 ",Stationery,,,Old Harbour Books & Stationary
2131,1015,WHITE BOY SHIRT 14,3,"$2,919.00 ",Uniform,,,Old Harbour Books & Stationary
2132,1041,ILLUSTRATED TREASSURY OF CLASSIC STORIES,0,"$3,832.00 ",Books,,,Old Harbour Books & Stationary
2133,1064,DALLY DUCK,1,"$4,933.00 ",Stationery,,,Old Harbour Books & Stationary
2134,1093,Rainbow Reader 2 Workbook,1,$177.00 ,Books,,,Old Harbour Books & Stationary
2135,1120,Helix Oxford Origin Math Set,9,"$4,799.00 ",Books,,,Old Harbour Books & Stationary
2136,827,SUN BABY,0,"$2,608.00 ",CRAFT,,,Old Harbour Books & Stationary
2137,859,JUST THINK PERFORMANCE TASK 6,3,"$4,934.00 ",Books,,,Old Harbour Books & Stationary
2138,886,English B for CSEC,1,"$2,825.00 ",Old Stock,,,Old Harbour Books & Stationary
2139,913,Composition Practice Bk5,0,"$4,030.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2140,940,CONCEPT MATH GR1,20,"$4,089.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2141,978,CLEAR RULER,2,"$2,419.00 ",Stationery,,,Old Harbour Books & Stationary
2142,1005,664 hp colour,4,"$2,989.00 ",Stationery,,,Old Harbour Books & Stationary
2143,1016,WHITE GIRL SHIRT 10,4,"$1,104.00 ",Uniform,,,Old Harbour Books & Stationary
2144,1042,LITTLE RED RIDING HOOD,0,"$1,683.00 ",Books,,,Old Harbour Books & Stationary
2145,1065,Brother LC3019CXXL,0,$619.00 ,Stationery,,,Old Harbour Books & Stationary
2146,1094,Reggae Reader 2,12,"$2,742.00 ",Books,,,Old Harbour Books & Stationary
2147,1121,Helix Oxford Clash Math Set,0,"$4,850.00 ",Books,,,Old Harbour Books & Stationary
2148,828,TODY CASTLE,14,"$1,067.00 ",CRAFT,,,Old Harbour Books & Stationary
2149,860,GEL-INK 0.5MM,0,"$2,294.00 ",Stationery,,,Old Harbour Books & Stationary
2150,887,FUNDAMENTALS OF IT TECHNOLOGY BOOK 2,1,"$1,422.00 ",Old Stock,,,Old Harbour Books & Stationary
2151,914,Nelson Primary Maths Junior Book 3,1,"$1,798.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2152,941,CONCEPTS INTRODUCTION,14,$219.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2153,979,12'' ruler,1,$350.00 ,Stationery,,,Old Harbour Books & Stationary
2154,1006,studmark stapler {4305},5,"$4,739.00 ",Stationery,,,Old Harbour Books & Stationary
2155,1017,WHITE GIRL SHIRT 14,9,"$2,770.00 ",Uniform,,,Old Harbour Books & Stationary
2156,1043,AT THE CARNIVAL,0,"$3,377.00 ",Books,,,Old Harbour Books & Stationary
2157,1066,TAPE IT CELLO TAPE,15,"$2,105.00 ",Stationery,,,Old Harbour Books & Stationary
2158,1095,Rainbow Reader 3 Workbook,12,"$3,127.00 ",Books,,,Old Harbour Books & Stationary
2159,1122,Helix 30'' Acrylic T-Square,1,"$4,386.00 ",Stationery,,,Old Harbour Books & Stationary
2160,829,FOAM FRIENDS FOREVER,0,"$1,230.00 ",CRAFT,,,Old Harbour Books & Stationary
2161,861,KHAKI PANTS 20,3,"$4,835.00 ",Uniform,,,Old Harbour Books & Stationary
2162,888,New Caribbean Junior English 1 - An Integrated Approach,0,"$3,457.00 ",Old Stock,,,Old Harbour Books & Stationary
2163,915,Composition Practice BK4,10,"$2,283.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2164,942,CONCEPTS IN MATHS GRADE 2 VOL 2,8,"$1,261.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2165,980,BAMBOO SKEWERS,23,"$2,162.00 ",Stationery,,,Old Harbour Books & Stationary
2166,1007,Padded envelope 14 X 16,6,"$3,598.00 ",Stationery,,,Old Harbour Books & Stationary
2167,1018,WHITE GIRL SHIRT 16,5,"$2,528.00 ",Uniform,,,Old Harbour Books & Stationary
2168,1044,GOLDILOCKS AND THE THREE BEARS,0,"$4,637.00 ",Books,,,Old Harbour Books & Stationary
2169,1067,A-Z L/S EXPANDING FOLDER,1,"$1,098.00 ",Stationery,,,Old Harbour Books & Stationary
2170,1096,Language Tree SB 3,26,"$4,221.00 ",Books,,,Old Harbour Books & Stationary
2171,1123,Papermate 24pk Pencils,5,"$1,761.00 ",Stationery,,,Old Harbour Books & Stationary
2172,830,MEDLEY PUZZLE,0,$265.00 ,CRAFT,,,Old Harbour Books & Stationary
2173,862,A Separate Peace,9,"$2,568.00 ",Old Stock,,,Old Harbour Books & Stationary
2174,889,New Caribbean Junior English 3 - An Integrated Approach,0,"$3,903.00 ",Old Stock,,,Old Harbour Books & Stationary
2175,916,EASY PASS FOR GSAT SCIENCE 4-6,3,"$3,373.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2176,943,CONCEPTS IN MATHS GRADE 2 VOL 1,14,"$4,666.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2177,981,CARBON,168,"$2,206.00 ",Stationery,,,Old Harbour Books & Stationary
2178,1019,WHITE GIRL SHIRT 12,9,"$3,136.00 ",Uniform,,,Old Harbour Books & Stationary
2179,1045,CHICKEN LICKEN,0,$377.00 ,Books,,,Old Harbour Books & Stationary
2180,1068,CUTTER,0,"$4,693.00 ",Stationery,,,Old Harbour Books & Stationary
2181,1097,Reggae Reader 3,0,"$3,549.00 ",Books,,,Old Harbour Books & Stationary
2182,1124,Maped Duo Colorpeps Markers,22,$598.00 ,Stationery,,,Old Harbour Books & Stationary
2183,1136,SCRAP BOOK SM,0,"$2,542.00 ",Stationery,,,Old Harbour Books & Stationary
2184,831,FOAM SHAPE,0,$814.00 ,CRAFT,,,Old Harbour Books & Stationary
2185,863,The Taming of the Shrew,3,"$2,785.00 ",Old Stock,,,Old Harbour Books & Stationary
2186,890,Macmillan Primary Integrated Studies - My School Grade 1 Term 3,0,"$2,266.00 ",Old Stock,,,Old Harbour Books & Stationary
2187,917,EASY PASS FOR GSAT LANGUAGEE 4-6,2,"$3,377.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2188,1020,WHITE ROUNDNECK BLOUSE 14,3,"$2,835.00 ",Uniform,,,Old Harbour Books & Stationary
2189,1046,CHICKEN LICKENEPPAPIG GOING ON HOLIDAY,0,"$2,028.00 ",Books,,,Old Harbour Books & Stationary
2190,1069,Infant Int Mathematics wkbk2,11,"$2,405.00 ",Books,,,Old Harbour Books & Stationary
2191,1098,Mission Science WB 5,27,"$2,707.00 ",Books,,,Old Harbour Books & Stationary
2192,1125,Helix Flexi 12'' Ruler,6,"$4,061.00 ",Stationery,,,Old Harbour Books & Stationary
2193,1139,SUNSONG 1,3,"$4,919.00 ",Books,,,Old Harbour Books & Stationary
2194,1156,Bond Assessment in English 8-9,1,"$2,936.00 ",Books,,,Old Harbour Books & Stationary
2195,1170,Mathematics Performance Task Grade 5 - Prepping For PEP,23,"$1,106.00 ",Books,,,Old Harbour Books & Stationary
2196,1197,boys Colouring Book,0,$404.00 ,SERVICE,,,Old Harbour Books & Stationary
2197,832,LETTER /NUMBERS MAGNETIC,0,"$3,903.00 ",CRAFT,,,Old Harbour Books & Stationary
2198,864,Ways of Sunlight,6,"$2,164.00 ",Old Stock,,,Old Harbour Books & Stationary
2199,891,BRIGHT SPARKS MATHS WKBK 4,12,"$2,734.00 ",Old Stock,,,Old Harbour Books & Stationary
2200,918,EASY PASS FOR GSAT MATHEMATICS 4-6,3,"$3,532.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2201,1021,WHITE ROUNDNECK BLOUSE 12,3,"$2,054.00 ",Uniform,,,Old Harbour Books & Stationary
2202,1047,Crayola 24 pk Pencil Crayon,15,"$4,561.00 ",Stationery,,,Old Harbour Books & Stationary
2203,1070,Infant Integrated Math wkbk 3,27,"$3,141.00 ",Books,,,Old Harbour Books & Stationary
2204,1099,Rainbow Readers 5 Workbook,0,$892.00 ,Books,,,Old Harbour Books & Stationary
2205,1126,Helix Flower Pencil Case,0,$592.00 ,Stationery,,,Old Harbour Books & Stationary
2206,1140,Caribbean School Atlas,9,"$2,689.00 ",Books,,,Old Harbour Books & Stationary
2207,1157,Bond Verbal Reasoning 8-9,0,"$4,084.00 ",Books,,,Old Harbour Books & Stationary
2208,833,LADY BUG,7,"$3,597.00 ",CRAFT,,,Old Harbour Books & Stationary
2209,865,Crick Crack Monkey,5,"$4,612.00 ",Old Stock,,,Old Harbour Books & Stationary
2210,892,how does my body work,0,$480.00 ,Old Stock,,,Old Harbour Books & Stationary
2211,919,EASY PASS FOR GSAT SOCIAL STUDIES 4-6,1,$921.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2212,1022,SMALL INVOICE WITH CARBON,14,"$4,498.00 ",Stationery,,,Old Harbour Books & Stationary
2213,1048,Crayola 12 pk Pencil Crayon,36,"$3,284.00 ",Stationery,,,Old Harbour Books & Stationary
2214,1071,Infant Integrated Studies wkbk2,21,"$4,736.00 ",Books,,,Old Harbour Books & Stationary
2215,1100,Rainbow Reader Workbook 6,8,"$3,935.00 ",Books,,,Old Harbour Books & Stationary
2216,1127,Helix Wave Pencil Case,0,"$1,936.00 ",Stationery,,,Old Harbour Books & Stationary
2217,1141,CTL LANGUAGE ARTS BK 1,4,"$4,122.00 ",Books,,,Old Harbour Books & Stationary
2218,1158,Bond Assesment Non-verbal 8-9,0,"$3,733.00 ",Books,,,Old Harbour Books & Stationary
2219,1171,Mastering Comprehension Skills Grade 4,0,$625.00 ,Books,,,Old Harbour Books & Stationary
2220,1198,PREMIUM Modeling Clay,1,"$4,692.00 ",Stationery,,,Old Harbour Books & Stationary
2221,834,CAPITAL LETTERS,0,"$4,686.00 ",CRAFT,,,Old Harbour Books & Stationary
2222,866,Macbeth - Nelson Shakespeare,3,"$1,402.00 ",Old Stock,,,Old Harbour Books & Stationary
2223,893,New Caribbean Junior Reader 1,0,$721.00 ,Old Stock,,,Old Harbour Books & Stationary
2224,920,LET'S HAVE FUN WITH SPANISH BOOK 2,1,"$4,537.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2225,1023,WHITE ROUNDNECK BLOUSE 16,4,"$2,260.00 ",Uniform,,,Old Harbour Books & Stationary
2226,1049,4 QUIRE ROBIN,4,$400.00 ,Stationery,,,Old Harbour Books & Stationary
2227,1072,Infant Integrated Math wkbk1,6,$931.00 ,Books,,,Old Harbour Books & Stationary
2228,1101,Mission Science Workbook 6,6,"$2,200.00 ",Books,,,Old Harbour Books & Stationary
2229,1128,Sarget Art Jumbo Pencils,0,"$2,513.00 ",Stationery,,,Old Harbour Books & Stationary
2230,1142,CTL MATHEMATICS BK 1,18,"$2,301.00 ",Books,,,Old Harbour Books & Stationary
2231,1159,JAMAICA PRIMARY SS NSC SB,0,"$4,384.00 ",Books,,,Old Harbour Books & Stationary
2232,1172,Carlong First Steps in Science Year 6,1,$997.00 ,Books,,,Old Harbour Books & Stationary
2233,1199,GLITTER TUBE GREEN,0,"$4,231.00 ",Stationery,,,Old Harbour Books & Stationary
2234,835,GLITTER ROOM DECO,0,$146.00 ,CRAFT,,,Old Harbour Books & Stationary
2235,867,Geography WBK 2,1,"$4,529.00 ",Old Stock,,,Old Harbour Books & Stationary
2236,894,Culture workbook,0,"$3,557.00 ",Old Stock,,,Old Harbour Books & Stationary
2237,921,HODDER COMPEREHENSION BK6,7,"$1,089.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2238,1050,3 QUIRE ROBIN,11,$822.00 ,Stationery,,,Old Harbour Books & Stationary
2239,1073,Infant Integrated Phonics Wkbk3,19,"$3,065.00 ",Books,,,Old Harbour Books & Stationary
2240,1102,Jamaica Primary S/S Workbook 6,27,"$3,891.00 ",Books,,,Old Harbour Books & Stationary
2241,1129,Helix Cambridge Maths Set,3,"$3,156.00 ",Stationery,,,Old Harbour Books & Stationary
2242,1143,CARLONG PRACTICS PAPER LANGUAGE,2,"$2,556.00 ",Books,,,Old Harbour Books & Stationary
2243,1160,Max HD- STAPLES,21,"$4,689.00 ",Stationery,,,Old Harbour Books & Stationary
2244,1173,Carlong Practice Papers Science for PEP,8,"$3,676.00 ",Books,,,Old Harbour Books & Stationary
2245,1200,GLITTER TUBE SLIVER,0,"$4,595.00 ",Stationery,,,Old Harbour Books & Stationary
2246,836,STAR/ SEA ANIMALS,0,"$2,249.00 ",CRAFT,,,Old Harbour Books & Stationary
2247,868,GEOGRAPHY WORK FOR CSEC,3,"$1,115.00 ",Old Stock,,,Old Harbour Books & Stationary
2248,895,Discovering Numeracy,1,"$2,647.00 ",Old Stock,,,Old Harbour Books & Stationary
2249,922,HEALTH & FAMILY LIFE EDUCATION BK 1,5,"$1,783.00 ",NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2250,1051,2 QUIRE ROBIN,5,"$2,358.00 ",Stationery,,,Old Harbour Books & Stationary
2251,1074,Infant Integrated Studies Wkbk3,16,"$4,241.00 ",Books,,,Old Harbour Books & Stationary
2252,1103,Language Tree SB 6,5,"$2,533.00 ",Books,,,Old Harbour Books & Stationary
2253,1130,MEAD H/C BOOK,116,"$3,694.00 ",Books,,,Old Harbour Books & Stationary
2254,1144,COLLINS S/S JAMAICA ATLAS,11,"$3,789.00 ",Books,,,Old Harbour Books & Stationary
2255,1161,STUDMARK MINI STAPLER,0,"$4,000.00 ",Stationery,,,Old Harbour Books & Stationary
2256,1174,Carlong Practice Papers Social Studies for PEP,1,$484.00 ,Books,,,Old Harbour Books & Stationary
2257,1201,STUDENT DOUBLE DECK PENCILE BOX,0,"$1,453.00 ",Stationery,,,Old Harbour Books & Stationary
